image_url,artist,title,top_year,class
https://cdnimg.melon.co.kr/cm/album/images/003/74/860/374860_500.jpg/melon/resize/48/quality/80/optimize,임현정,첫사랑,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/05/422/5422_500.jpg/melon/resize/48/quality/80/optimize,김연우,여전히 아름다운지,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/04/528/4528_500.jpg/melon/resize/48/quality/80/optimize,이승환,그대는 모릅니다,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/00/288/288_500.jpg/melon/resize/48/quality/80/optimize,안치환,사랑하게 되면,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/003/82/277/382277_500.jpg/melon/resize/48/quality/80/optimize,김종환,사랑하는 날까지,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/03/030/3030_500.jpg/melon/resize/48/quality/80/optimize,김경호,아름답게 사랑하는 날까지 (금지된 사랑 Ⅱ),1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/03/164/3164_500.jpg/melon/resize/48/quality/80/optimize,김장훈,슬픈 선물,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/05/216/5216_500.jpg/melon/resize/48/quality/80/optimize,클론,돌아와,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/03/013/3013_500.jpg/melon/resize/48/quality/80/optimize,김건모,부메랑,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/03/011/3011_500.jpg/melon/resize/48/quality/80/optimize,김종서,실연,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/04/668/4668_500.jpg/melon/resize/48/quality/80/optimize,일기예보,Beautiful Girl,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/03/886/3886_500.jpg/melon/resize/48/quality/80/optimize,박기영,시작,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/05/376/5376_500.jpg/melon/resize/48/quality/80/optimize,타샤니,하루 하루,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/003/62/830/362830_500.jpg/melon/resize/48/quality/80/optimize,조pd (ZoPD),이야기 속으로,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/04/936/4936_500.jpg/melon/resize/48/quality/80/optimize,코요태,만남,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/05/277/5277_500.jpg/melon/resize/48/quality/80/optimize,H.O.T.,아이야! (I yah!),1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/05/356/5356_500.jpg/melon/resize/48/quality/80/optimize,샵,Lying,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/05/186/5186_500.jpg/melon/resize/48/quality/80/optimize,홍경민,내 남은 사랑을 위해,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/03/048/3048_500.jpg/melon/resize/48/quality/80/optimize,권진원,Happy Birthday To You,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/04/955/4955_500.jpg/melon/resize/48/quality/80/optimize,컨츄리 꼬꼬,Gimme! Gimme!,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/79/735/79735_500.jpg/melon/resize/48/quality/80/optimize,유승준,Shut Up!,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/000/03/490/3490_500.jpg/melon/resize/48/quality/80/optimize,원타임,1tym,1999,kpop
https://cdnimg.melon.co.kr/cm/album/images/003/70/455/370455_500.jpg/melon/resize/48/quality/80/optimize,Barbra Streisand,Woman In Love,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/003/40/248/340248_500.jpg/melon/resize/48/quality/80/optimize,Lipps Inc.,Funkytown,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/61/333/61333_500.jpg/melon/resize/48/quality/80/optimize,Bette Midler,The Rose,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/46/018/46018_500.jpg/melon/resize/48/quality/80/optimize,Blondie,Call Me,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/003/14/549/314549_500.jpg/melon/resize/48/quality/80/optimize,Kenny Rogers,Lady,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/001/65/967/165967_500.jpg/melon/resize/48/quality/80/optimize,Eddie Rabbitt,Drivin' My Life Away,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/27/496/27496_500.jpg/melon/resize/48/quality/80/optimize,Christopher Cross,Sailing,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/19/100/19100_500.jpg/melon/resize/48/quality/80/optimize,The Manhattans,Shining Star,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/25/656/25656_500.jpg/melon/resize/48/quality/80/optimize,ABBA,Chiquitita,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/00/384/384_500.jpg/melon/resize/48/quality/80/optimize,Air Supply,Lost In Love,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/003/14/549/314549_500.jpg/melon/resize/48/quality/80/optimize,Kenny Rogers,Coward Of The County,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/056/44/646/5644646_500.jpg/melon/resize/48/quality/80/optimize,Kenny Rogers,Don't Fall In Love With A Dreamer (Remastered 2006),1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/45/808/45808_500.jpg/melon/resize/48/quality/80/optimize,Billy Joel,It's Still Rock and Roll to Me,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/003/47/827/347827_500.jpg/melon/resize/48/quality/80/optimize,Leo Sayer,More Than I Can Say,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/022/55/817/2255817_500.jpg/melon/resize/48/quality/80/optimize,Irene Cara,Fame,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/18/404/18404_500.jpg/melon/resize/48/quality/80/optimize,Olivia Newton John,Magic,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/45/586/45586_500.jpg/melon/resize/48/quality/80/optimize,Dan Fogelberg,Longer,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/003/08/114/308114_500.jpg/melon/resize/48/quality/80/optimize,Queen,Another One Bites The Dust,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/62/687/62687_500.jpg/melon/resize/48/quality/80/optimize,KC & The Sunshine Band,Please Don't Go,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/003/11/683/311683_500.jpg/melon/resize/48/quality/80/optimize,George Benson,Give Me The Night,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/64/792/64792_500.jpg/melon/resize/48/quality/80/optimize,Donna Summer,The Wanderer,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/001/36/102/136102_500.jpg/melon/resize/48/quality/80/optimize,Captain & Tennille,Do That To Me One More Time,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/026/54/551/2654551_500.jpg/melon/resize/48/quality/80/optimize,Fleetwood Mac,Sara (2015 Remastered),1980,pop
https://cdnimg.melon.co.kr/cm/album/images/003/08/114/308114_500.jpg/melon/resize/48/quality/80/optimize,Queen,Crazy Little Thing Called Love,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/62/594/62594_500.jpg/melon/resize/48/quality/80/optimize,The Spinners,Cupid/I've Loved You For A Long Time,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/003/15/029/315029_500.jpg/melon/resize/48/quality/80/optimize,Cliff Richard,We Don'T Talk Anymore,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/44/243/44243_500.jpg/melon/resize/48/quality/80/optimize,Pat Benatar,Hit Me With Your Best Shot,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/87/516/87516_500.jpg/melon/resize/48/quality/80/optimize,Michael Jackson,Rock with You (Single Version),1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/18/404/18404_500.jpg/melon/resize/48/quality/80/optimize,Olivia Newton John,Xanadu,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/62/239/62239_500.jpg/melon/resize/48/quality/80/optimize,Carly Simon,Jesse,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/65/976/65976_500.jpg/melon/resize/48/quality/80/optimize,Ambrosia,Biggest Part of Me (Remastered Version),1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/44/441/44441_500.jpg/melon/resize/48/quality/80/optimize,Steve Forbert,Romeo s Tune,1980,pop
https://cdnimg.melon.co.kr/cm2/album/images/104/35/835/10435835_20200527121754_500.jpg/melon/resize/48/quality/80/optimize,Diana Ross,Upside Down,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/046/80/905/4680905_500.jpg/melon/resize/48/quality/80/optimize,Rocky Burnette,Tired of Toein' the Line,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/87/516/87516_500.jpg/melon/resize/48/quality/80/optimize,Michael Jackson,Off the Wall,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/003/32/098/332098_500.jpg/melon/resize/48/quality/80/optimize,Air Supply,All Out Of Love,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/89/732/89732_500.jpg/melon/resize/48/quality/80/optimize,Donna Summer,On The Radio (Long Version),1980,pop
https://cdnimg.melon.co.kr/cm/album/images/022/85/938/2285938_500.jpg/melon/resize/48/quality/80/optimize,Linda Ronstadt,Hurt So Bad,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/87/857/87857_500.jpg/melon/resize/48/quality/80/optimize,Willie Nelson,On The Road Again,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/026/61/487/2661487_500.jpg/melon/resize/48/quality/80/optimize,Pink Floyd,Another Brick In The Wall Part 1,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/003/44/038/344038_500.jpg/melon/resize/48/quality/80/optimize,Kool & The Gang,Ladies Night,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/012/09/251/1209251_500.jpg/melon/resize/48/quality/80/optimize,Carole King,One Fine Day,1980,pop
https://cdnimg.melon.co.kr/cm2/album/images/109/55/097/10955097_20220514215112_500.jpg/melon/resize/48/quality/80/optimize,The Manhattan Transfer,Twilight Zone/Twilight Tone,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/003/11/549/311549_500.jpg/melon/resize/48/quality/80/optimize,The Rolling Stones,Emotional Rescue,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/022/12/629/2212629_500.jpg/melon/resize/48/quality/80/optimize,Frank Sinatra,"Theme From New York, New York (Remastered 2008)",1980,pop
https://cdnimg.melon.co.kr/cm/album/images/005/06/157/506157_500.jpg/melon/resize/48/quality/80/optimize,Jermaine Jackson,Let's Get Serious,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/41/714/41714_500.jpg/melon/resize/48/quality/80/optimize,Electric Light Orchestra,Last Train To London,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/001/42/719/142719_500.jpg/melon/resize/48/quality/80/optimize,Little River Band,Cool Change (2010 Digital Remaster),1980,pop
https://cdnimg.melon.co.kr/cm/album/images/000/77/111/77111_500.jpg/melon/resize/48/quality/80/optimize,Neil Diamond,September Morn,1980,pop
https://cdnimg.melon.co.kr/cm/album/images/003/37/455/337455_500.jpg/melon/resize/48/quality/80/optimize,Lionel Richie,Endless Love (Soundtrack Ver.),1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/49/193/49193_500.jpg/melon/resize/48/quality/80/optimize,REO Speedwagon,Keep On Loving You (2024 Remaster),1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/03/016/303016_500.jpg/melon/resize/48/quality/80/optimize,Kool & The Gang,Celebration,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/22/089/22089_500.jpg/melon/resize/48/quality/80/optimize,Christopher Cross,Arthur's Theme (Best That You Can Do),1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/18/404/18404_500.jpg/melon/resize/48/quality/80/optimize,Olivia Newton John,Physical,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/00/384/384_500.jpg/melon/resize/48/quality/80/optimize,Air Supply,The One That You Love,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/04/893/304893_500.jpg/melon/resize/48/quality/80/optimize,Juice Newton,Queen Of Hearts,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/001/40/111/140111_500.jpg/melon/resize/48/quality/80/optimize,Kim Carnes,Bette Davis Eyes,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/29/059/29059_500.jpg/melon/resize/48/quality/80/optimize,Foreigner,Waiting For A Girl Like You,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/100/58/800/10058800_500.jpg/melon/resize/48/quality/80/optimize,Stars On 45,Stars On 45 - 페이지 이동,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/49/354/49354_500.jpg/melon/resize/48/quality/80/optimize,Eddie Rabbitt,I Love A Rainy Night,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/22/418/22418_500.jpg/melon/resize/48/quality/80/optimize,Grover Washington Jr.,Just The Two Of Us,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/46/018/46018_500.jpg/melon/resize/48/quality/80/optimize,Blondie,The Tide Is High,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/04/893/304893_500.jpg/melon/resize/48/quality/80/optimize,Juice Newton,Angel Of The Morning,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/18/605/18605_500.jpg/melon/resize/48/quality/80/optimize,Sheena Easton,For Your Eyes Only,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/001/65/453/165453_500.jpg/melon/resize/48/quality/80/optimize,Rod Stewart,Young Turks,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/06/543/306543_500.jpg/melon/resize/48/quality/80/optimize,ABBA,The Winner Takes It All,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/20/346/20346_500.jpg/melon/resize/48/quality/80/optimize,Styx,The Best Of Times,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/05/064/305064_500.jpg/melon/resize/48/quality/80/optimize,Don McLean,Crying,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/43/044/343044_500.jpg/melon/resize/48/quality/80/optimize,The Pointer Sisters,Slow Hand,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/32/384/332384_500.jpg/melon/resize/48/quality/80/optimize,Barbra Streisand,Guilty (Feat. Barry Gibb),1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/83/406/83406_500.jpg/melon/resize/48/quality/80/optimize,Rod Stewart,Passion,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/27/249/27249_500.jpg/melon/resize/48/quality/80/optimize,Dolly Parton,9 To 5,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/001/34/331/134331_500.jpg/melon/resize/48/quality/80/optimize,George Harrison,All Those Years Ago (2004 Digital Remaster),1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/23/244/23244_500.jpg/melon/resize/48/quality/80/optimize,The Moody Blues,Gemini Dream,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/49/193/49193_500.jpg/melon/resize/48/quality/80/optimize,REO Speedwagon,Take It On the Run (2024 Remaster),1981,pop
https://cdnimg.melon.co.kr/cm/album/images/007/18/480/718480_500.jpg/melon/resize/48/quality/80/optimize,Alan Parsons Project,Time,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/32/384/332384_500.jpg/melon/resize/48/quality/80/optimize,Barbra Streisand,What Kind of Fool (Feat. Barry Gibb),1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/08/466/308466_500.jpg/melon/resize/48/quality/80/optimize,The Carpenters,Touch Me When We're Dancing,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/26/659/26659_500.jpg/melon/resize/48/quality/80/optimize,Quincy Jones,Ai No Corrida,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/05/064/305064_500.jpg/melon/resize/48/quality/80/optimize,Don McLean,Castles In The Air,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/06/543/306543_500.jpg/melon/resize/48/quality/80/optimize,ABBA,Super Trouper,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/001/42/720/142720_500.jpg/melon/resize/48/quality/80/optimize,Little River Band,The Night Owls (2010 Digital Remaster),1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/27/787/27787_500.jpg/melon/resize/48/quality/80/optimize,Steely Dan,Hey Nineteen,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/28/021/28021_500.jpg/melon/resize/48/quality/80/optimize,Diana Ross,It's My Turn,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/022/77/670/2277670_500.jpg/melon/resize/48/quality/80/optimize,April Wine,Just Between You And Me (2002 Digital Remaster),1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/32/098/332098_500.jpg/melon/resize/48/quality/80/optimize,Air Supply,Here I Am (Just When I Thought I Was Over You),1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/87/652/87652_500.jpg/melon/resize/48/quality/80/optimize,Rosanne Cash,Seven Year Ache,1981,pop
https://cdnimg.melon.co.kr/cm2/album/images/109/36/875/10936875_20220428155317_500.jpg/melon/resize/48/quality/80/optimize,The Manhattan Transfer,Boy From New York City,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/49/193/49193_500.jpg/melon/resize/48/quality/80/optimize,REO Speedwagon,In Your Letter (2024 Remaster),1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/47/924/347924_500.jpg/melon/resize/48/quality/80/optimize,Emmylou Harris,Mister Sandman,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/18/605/18605_500.jpg/melon/resize/48/quality/80/optimize,Sheena Easton,Modern Girl,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/62/335/362335_500.jpg/melon/resize/48/quality/80/optimize,Stacy Lattisaw,Love On A Two Way Street,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/90/380/90380_500.jpg/melon/resize/48/quality/80/optimize,Ronnie Milsap,(There's) No Gettin' Over Me (Remastered 2003),1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/71/673/371673_500.jpg/melon/resize/48/quality/80/optimize,Dan Fogelberg,Same Old Lang Syne,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/022/34/697/2234697_500.jpg/melon/resize/48/quality/80/optimize,A Taste Of Honey,Sukiyaki (Digitally Remastered 99),1981,pop
https://cdnimg.melon.co.kr/cm/album/images/010/65/162/1065162_500.jpg/melon/resize/48/quality/80/optimize,The Beach Boys,The Beach Boys - 페이지 이동,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/27/249/27249_500.jpg/melon/resize/48/quality/80/optimize,Dolly Parton,But You Know I Love You,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/003/13/337/313337_500.jpg/melon/resize/48/quality/80/optimize,Neil Diamond,Love On The Rocks,1981,pop
https://cdnimg.melon.co.kr/cm/album/images/000/87/850/87850_500.jpg/melon/resize/48/quality/80/optimize,Willie Nelson,Always On My Mind,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/50/075/50075_500.jpg/melon/resize/48/quality/80/optimize,Chicago,Hard To Say I'm Sorry / Get Away,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/19/792/19792_500.jpg/melon/resize/48/quality/80/optimize,Journey,Open Arms,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/007/18/079/718079_500.jpg/melon/resize/48/quality/80/optimize,Joan Jett & The Blackhearts,I Love Rock 'N' Roll,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/026/42/692/2642692_500.jpg/melon/resize/48/quality/80/optimize,Paul McCartney,Ebony And Ivory (Remixed 2015),1982,pop
https://cdnimg.melon.co.kr/cm/album/images/029/35/473/2935473_500.jpg/melon/resize/48/quality/80/optimize,Survivor,Eye of the Tiger,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/49/373/49373_500.jpg/melon/resize/48/quality/80/optimize,Alan Parsons Project,Eye In The Sky,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/48/205/48205_500.jpg/melon/resize/48/quality/80/optimize,Placido Domingo,Perhaps Love (With John Denver),1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/61/185/61185_500.jpg/melon/resize/48/quality/80/optimize,Laura Branigan,Gloria,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/041/61/598/4161598_500.jpg/melon/resize/48/quality/80/optimize,Quarterflash,Harden My Heart,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/28/912/28912_500.jpg/melon/resize/48/quality/80/optimize,REO Speedwagon,Keep the Fire Burnin',1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/50/805/50805_500.jpg/melon/resize/48/quality/80/optimize,Air Supply,Even The Nights Are Better,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/003/05/045/305045_500.jpg/melon/resize/48/quality/80/optimize,The Go-Go's,Vacation,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/45/864/45864_500.jpg/melon/resize/48/quality/80/optimize,The J. Geils Band,Freeze Frame,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/022/21/189/2221189_500.jpg/melon/resize/48/quality/80/optimize,Toto,Rosanna,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/003/06/635/306635_500.jpg/melon/resize/48/quality/80/optimize,Lionel Richie,Truly,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/45/864/45864_500.jpg/melon/resize/48/quality/80/optimize,The J. Geils Band,Centerfold,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/100/00/394/10000394_500.jpg/melon/resize/48/quality/80/optimize,Fleetwood Mac,Hold Me (2016 Remastered),1982,pop
https://cdnimg.melon.co.kr/cm/album/images/101/73/717/10173717_500.jpg/melon/resize/48/quality/80/optimize,Olivia Newton John,Heart Attack,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/003/32/098/332098_500.jpg/melon/resize/48/quality/80/optimize,Air Supply,Sweet Dreams,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/021/38/079/2138079_500.jpg/melon/resize/48/quality/80/optimize,Vangelis,Chariots Of Fire (Edit),1982,pop
https://cdnimg.melon.co.kr/cm/album/images/024/86/282/2486282_500.jpg/melon/resize/48/quality/80/optimize,Royal Philharmonic Orchestra Conducted By Louis Clark,Royal Philharmonic Orchestra Conducted By Louis Clark - 페이지 이동,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/29/456/29456_500.jpg/melon/resize/48/quality/80/optimize,Kenny Rogers,Love Will Turn You Around,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/007/18/079/718079_500.jpg/melon/resize/48/quality/80/optimize,Joan Jett & The Blackhearts,Crimson And Clover,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/45/712/45712_500.jpg/melon/resize/48/quality/80/optimize,Human League,Don't You Want Me,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/27/249/27249_500.jpg/melon/resize/48/quality/80/optimize,Dolly Parton,I Will Always Love You,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/41/928/41928_500.jpg/melon/resize/48/quality/80/optimize,Loverboy,Working For The Weekend,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/22/765/22765_500.jpg/melon/resize/48/quality/80/optimize,Kim Wilde,Kids In America,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/20/571/20571_500.jpg/melon/resize/48/quality/80/optimize,Santana,Hold On,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/003/78/758/378758_500.jpg/melon/resize/48/quality/80/optimize,Joe Cocker,"Up Where We Belong (From ""An Officer And A Gentleman"")",1982,pop
https://cdnimg.melon.co.kr/cm/album/images/100/00/394/10000394_500.jpg/melon/resize/48/quality/80/optimize,Fleetwood Mac,Gypsy (2016 Remastered),1982,pop
https://cdnimg.melon.co.kr/cm/album/images/101/01/884/10101884_500.jpg/melon/resize/48/quality/80/optimize,John Denver,Shanghai Breezes (Remastered),1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/90/380/90380_500.jpg/melon/resize/48/quality/80/optimize,Ronnie Milsap,Any Day Now (Remastered 2003),1982,pop
https://cdnimg.melon.co.kr/cm/album/images/003/43/044/343044_500.jpg/melon/resize/48/quality/80/optimize,The Pointer Sisters,I'm So Excited,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/18/343/18343_500.jpg/melon/resize/48/quality/80/optimize,Anne Murray,Another Sleepless Night,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/029/57/738/2957738_500.jpg/melon/resize/48/quality/80/optimize,Ray Parker Jr.,The Other Woman,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/003/60/754/360754_500.jpg/melon/resize/48/quality/80/optimize,Talk Talk,Talk Talk (Extended Mix),1982,pop
https://cdnimg.melon.co.kr/cm/album/images/003/05/045/305045_500.jpg/melon/resize/48/quality/80/optimize,The Go-Go's,We Got The Beat,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/003/15/036/315036_500.jpg/melon/resize/48/quality/80/optimize,Cliff Richard,Daddy's Home,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/87/850/87850_500.jpg/melon/resize/48/quality/80/optimize,Willie Nelson,Let It Be Me,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/47/996/47996_500.jpg/melon/resize/48/quality/80/optimize,Karla Bonoff,Personally,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/60/660/60660_500.jpg/melon/resize/48/quality/80/optimize,The Cars,Shake It Up,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/61/152/61152_500.jpg/melon/resize/48/quality/80/optimize,Manhattan Transfer,Route 66,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/007/19/214/719214_500.jpg/melon/resize/48/quality/80/optimize,Men At Work,Who Can It Be Now?,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/65/106/65106_500.jpg/melon/resize/48/quality/80/optimize,Supertramp,It's Raining Again,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/33/521/33521_500.jpg/melon/resize/48/quality/80/optimize,Toni Basil,Mickey,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/003/08/466/308466_500.jpg/melon/resize/48/quality/80/optimize,The Carpenters,Beechwood 4-5789,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/003/14/425/314425_500.jpg/melon/resize/48/quality/80/optimize,Steve Miller Band,Abracadabra,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/50/597/50597_500.jpg/melon/resize/48/quality/80/optimize,Simon & Garfunkel,Wake Up Little Susie,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/000/90/666/90666_500.jpg/melon/resize/48/quality/80/optimize,Stray Cats,Rock This Town,1982,pop
https://cdnimg.melon.co.kr/cm/album/images/003/53/317/353317_500.jpg/melon/resize/48/quality/80/optimize,The Police,Every Breath You Take,1983,pop
https://cdnimg.melon.co.kr/cm/album/images/003/47/804/347804_500.jpg/melon/resize/48/quality/80/optimize,Irene Cara,Flashdance..What A Feeling (영화 '플래쉬 댄스'),1983,pop
https://cdnimg.melon.co.kr/cm/album/images/000/45/687/45687_500.jpg/melon/resize/48/quality/80/optimize,Culture Club,Do You Really Want To Hurt Me,1983,pop
https://cdnimg.melon.co.kr/cm/album/images/003/32/378/332378_500.jpg/melon/resize/48/quality/80/optimize,Billy Joel,Uptown Girl,1983,pop
https://cdnimg.melon.co.kr/cm/album/images/043/34/484/4334484_500.jpg/melon/resize/48/quality/80/optimize,Taco,Puttin' On The Ritz,1983,pop
https://cdnimg.melon.co.kr/cm/album/images/006/21/154/621154_500.jpg/melon/resize/48/quality/80/optimize,Michael Jackson,Billie Jean,1983,pop
